label,origin_id,punchline_idx,text_a,text_b
0,1262,13,You ride the range all day and a good await boot prat be something to,talk about
0,1262,13,You ride the compass all day and a right expect boot privy be something to,talk about
0,1262,13,You ride the range all daylight and a good see rush can be something to,talk about
0,1262,13,You cod the range all day and a good look iron heel can make up something to,talk about
0,1262,13,You ride the range all clarence shepard day jr. and a good looking kick privy be something to,talk about
1,1263,1,the pisces were,shy obviously koi
1,1263,1,the fish follow,shy obviously koi
1,1263,1,the pisces the fishes were,shy obviously koi
1,1263,1,the fish exist,shy obviously koi
1,1263,1,the fish comprise,shy obviously koi
0,1264,13,when you be ready to be alone and not with anyone and typeface being solo,not dating and single once you know what your needs are
0,1264,13,when you are ready to be alone and non with anyone and facial expression being alone,not dating and single once you know what your needs are
0,1264,13,when you are quick to personify alone and not with anyone and human face being alone,not dating and single once you know what your needs are
0,1264,13,when you are ready to cost alone and not with anyone and face being alone,not dating and single once you know what your needs are
0,1264,13,when you are ready to be alone and not with anyone and fount being alone,not dating and single once you know what your needs are
1,1265,2,what investors hold to,lose weight stocky brokers
1,1265,2,what investor have to,lose weight stocky brokers
1,1265,2,what investors suffer to,lose weight stocky brokers
0,1266,0,This intend,we can t expect anything with teeth in it
0,1266,0,This mean,we can t expect anything with teeth in it
0,1266,0,This stand for,we can t expect anything with teeth in it
0,1266,0,This signify,we can t expect anything with teeth in it
0,1266,0,This have in mind,we can t expect anything with teeth in it
0,1267,9,Iodine don t think you can pick out what you backside get,it s life
0,1267,9,I don t think you can take what you can develop,it s life
0,1267,9,I don t cerebrate you tail end choose what you can get,it s life
0,1267,9,I don t recollect you can choose what you can get,it s life
0,1267,9,Ace get into t think you can choose what you can get,it s life
1,1268,1,some clocksmith are,normal but others are a little cuckoo
1,1268,1,some clockmakers be,normal but others are a little cuckoo
1,1268,1,some clockmaker are,normal but others are a little cuckoo
1,1268,1,some clockmakers represent,normal but others are a little cuckoo
1,1268,1,some clockmakers equal,normal but others are a little cuckoo
0,1269,10,The real motion is How do we get you to eff the,car In other words the same way you love is the way it loves you back
0,1269,10,The real question is How do we get you to have sex the,car In other words the same way you love is the way it loves you back
0,1269,10,The real question personify How perform we get you to love the,car In other words the same way you love is the way it loves you back
0,1269,10,The tangible question be How do we get you to love the,car In other words the same way you love is the way it loves you back
0,1269,10,The real question exist How do we get you to love the,car In other words the same way you love is the way it loves you back
1,1270,3,before the scientist identify taste,buds they were on the tip of his tongue
1,1270,3,before the scientist discover taste,buds they were on the tip of his tongue
1,1270,3,before the scientist discovered tasting,buds they were on the tip of his tongue
1,1270,3,before the scientist discovered sense of taste,buds they were on the tip of his tongue
1,1270,3,before the scientist discovered mouthful,buds they were on the tip of his tongue
1,1271,7,the store shop clerk lost his job so helium set,up a kiosk in the mall to vend for himself
1,1271,7,the store salesclerk lost his job so he ready,up a kiosk in the mall to vend for himself
1,1271,7,the store clerk lost his job so atomic number 2 set,up a kiosk in the mall to vend for himself
1,1271,7,the stock clerk lost his job so he specify,up a kiosk in the mall to vend for himself
1,1271,7,the store clerk lost his job so he put,up a kiosk in the mall to vend for himself
0,1272,9,But others have called and get rather raging when we tell,them we don t want their trees
0,1272,9,But others have called and bewilder quite a angry when we tell,them we don t want their trees
0,1272,9,But others have called and catch quite wild when we tell,them we don t want their trees
0,1272,9,Merely others have called and gotten quite angry when we assure,them we don t want their trees
0,1272,9,Only others have called and gotten quite a angry when we tell,them we don t want their trees
0,1273,1,you could utilise,hot water and soap to clean your bike
0,1273,1,you could employ,hot water and soap to clean your bike
0,1273,1,you could practice,hot water and soap to clean your bike
0,1273,1,you could habituate,hot water and soap to clean your bike
0,1273,1,you could expend,hot water and soap to clean your bike
1,1274,0,when mongolian,walk they like to take big steppes
1,1274,0,when mongolic,walk they like to take big steppes
1,1274,0,when mongolic language,walk they like to take big steppes
1,1274,0,when mongol,walk they like to take big steppes
1,1275,0,some moss,took a lichen to a tree
1,1276,1,when the foursome,quadrants got together in jail they formed a vicious circle
1,1276,1,when the quaternity,quadrants got together in jail they formed a vicious circle
1,1276,1,when the quaternion,quadrants got together in jail they formed a vicious circle
1,1276,1,when the tetrad,quadrants got together in jail they formed a vicious circle
1,1276,1,when the 4,quadrants got together in jail they formed a vicious circle
1,1277,12,the show off went to the store because atomic number 2 try they were having a flash,sale
1,1277,12,the show off went to the store because atomic number 2 heard they were take a flash,sale
1,1277,12,the exhibitionist proceed to the store because he heard they constitute let a flash,sale
1,1277,12,the exhibitionist went to the store because he heard they were sustain a flare,sale
1,1277,12,the exhibitionist went to the store because he hear they comprise experience a new york minute,sale
0,1278,13,You might desire to attain for this tea if you feel a sore throat coming,on
0,1278,13,You might want to strain for this tea if you feel a sore throat coming,on
0,1278,13,You might want to reach for this tea if you feel a sore throat total,on
0,1278,13,You power want to reach for this tea if you feel a sore pharynx coming,on
0,1278,13,You might want to reach for this afternoon tea if you feel a sore throat coming,on
0,1279,13,No hospital will hold you against your volition If want to go forth say so and,leave
0,1279,13,No hospital bequeath hold you against your will If want to leave say and then and,leave
0,1279,13,No hospital will hold you against your will If need to leave articulate thus and,leave
0,1279,13,No infirmary will contain you against your will If want to leave tell so and,leave
0,1279,13,No hospital will hold you against your will If want to leave say and then and,leave
0,1280,6,What struck pine tree state about him and that incident,is he never got over it
0,1280,6,What struck me astir him and that incident,is he never got over it
0,1280,6,What struck maine astir him and that incident,is he never got over it
0,1280,6,What struck maine about him and that incident,is he never got over it
0,1280,6,What strike maine about him and that incident,is he never got over it
